payment_id,customer_id,amount,timestamp,payment_status,failure_reason,attempt_number,payment_method
PAY203962,C102641,90256.19,2026-01-31 01:49:28,failed,bank_decline,1,card
PAY203963,C103167,2694.53,2026-03-27 00:13:05,failed,insufficient_funds,1,netbanking
PAY203964,C102371,9128.01,2026-01-12 22:44:34,failed,insufficient_funds,1,upi
PAY203965,C102043,9820.83,2026-04-13 12:15:00,failed,network_error,2,netbanking
PAY203966,C100302,4410.35,2026-01-02 22:27:41,failed,insufficient_funds,1,card
PAY203967,C103833,9204.1,2026-07-22 18:36:36,failed,network_error,2,card
PAY203968,C102264,7707.67,2026-06-09 14:45:19,failed,expired_card,1,netbanking
PAY203969,C101160,17788.87,2026-04-23 04:52:43,failed,insufficient_funds,1,card
PAY203970,C100539,15956.73,2026-04-01 05:14:08,failed,bank_decline,2,upi
PAY203971,C102416,14461.54,2026-01-12 19:43:33,failed,bank_decline,3,card
PAY203972,C103129,25079.64,2026-02-26 16:46:13,failed,insufficient_funds,3,wallet
PAY203973,C103232,9639.17,2026-04-04 02:45:07,failed,expired_card,1,netbanking
PAY203974,C103543,2729.7,2026-02-24 03:06:31,failed,insufficient_funds,1,upi
PAY203975,C103575,3640.4,2026-03-25 09:44:55,failed,payment_method_invalid,2,upi
PAY203976,C102492,6320.56,2026-06-21 16:19:12,failed,expired_card,1,card
PAY203977,C103786,22541.89,2026-03-11 21:13:25,failed,network_error,2,card
PAY203978,C100296,6307.86,2026-06-19 13:54:58,failed,payment_method_invalid,1,card
PAY203979,C101580,23804.42,2026-02-11 02:31:58,failed,network_error,1,card
PAY203980,C101935,4226.34,2026-07-06 07:05:12,failed,insufficient_funds,1,card
PAY203981,C102797,2484.47,2026-05-04 05:58:27,failed,network_error,1,card
PAY203982,C101196,8132.75,2026-01-05 18:39:10,failed,bank_decline,3,netbanking
PAY203983,C101160,10538.61,2026-02-25 20:26:32,failed,expired_card,1,card
PAY203984,C103613,9717.23,2026-06-17 03:40:38,failed,expired_card,1,upi
PAY203985,C102597,2405.95,2026-01-13 20:17:27,failed,payment_method_invalid,1,card
PAY203986,C102540,6266.5,2026-07-05 17:32:56,failed,payment_method_invalid,1,upi
PAY203987,C100736,10119.71,2026-02-04 16:29:22,failed,insufficient_funds,1,upi
PAY203988,C102001,8470.01,2026-02-22 19:01:26,failed,payment_method_invalid,2,upi
PAY203989,C101685,14340.42,2026-04-05 05:01:00,failed,insufficient_funds,1,card
PAY203990,C102482,6176.51,2026-03-23 10:20:47,failed,payment_method_invalid,1,card
PAY203991,C103680,67809.18,2026-03-04 22:54:50,failed,insufficient_funds,1,card
PAY203992,C101113,10897.29,2026-01-10 10:04:38,failed,insufficient_funds,1,upi
PAY203993,C103243,16412.05,2026-04-29 13:19:28,failed,network_error,1,upi
PAY203994,C102534,5487.08,2026-02-24 04:01:24,failed,insufficient_funds,2,upi
PAY203995,C101986,4416.54,2026-01-27 01:48:36,failed,authentication_failure,2,card
PAY203996,C103800,5068.73,2026-02-15 18:40:21,failed,insufficient_funds,2,netbanking
PAY203997,C100587,4327.33,2026-02-28 23:44:03,failed,network_error,2,card
PAY203998,C102713,6016.1,2026-04-22 18:04:41,failed,payment_method_invalid,2,netbanking
PAY203999,C101594,52908.88,2026-04-06 16:32:40,failed,expired_card,1,card
PAY204000,C102728,28764.94,2026-04-08 20:38:21,failed,bank_decline,1,card
PAY204001,C100554,5172.03,2026-02-05 20:03:04,failed,payment_method_invalid,2,upi
PAY204002,C102945,6494.2,2026-01-12 04:21:16,failed,insufficient_funds,1,card
PAY204003,C100274,8522.55,2026-06-03 20:52:03,failed,network_error,1,netbanking
PAY204004,C101395,763.36,2026-03-23 19:19:59,failed,insufficient_funds,1,card
PAY204005,C103626,12593.58,2026-06-25 23:46:00,failed,insufficient_funds,3,netbanking
PAY204006,C102530,13529.57,2026-06-05 04:20:58,failed,insufficient_funds,1,netbanking
PAY204007,C101965,1836.82,2026-01-04 17:37:48,failed,bank_decline,2,upi
PAY204008,C101324,10778.63,2026-04-11 01:25:41,failed,network_error,1,upi
PAY204009,C100357,14664.17,2026-03-07 06:34:21,failed,expired_card,1,netbanking
PAY204010,C100444,3836.91,2026-06-03 05:07:20,failed,expired_card,1,upi
PAY204011,C102866,3828.67,2026-01-07 08:19:56,failed,network_error,3,upi
PAY204012,C101096,3671.7,2026-03-29 12:44:17,failed,bank_decline,2,upi
PAY204013,C100296,5292.05,2026-04-12 12:21:27,failed,insufficient_funds,1,card
PAY204014,C101752,29302.18,2026-03-04 17:41:50,failed,expired_card,1,card
PAY204015,C101584,27621.13,2026-07-01 11:32:23,failed,network_error,1,card
PAY204016,C103831,2294.81,2026-04-16 14:12:56,failed,authentication_failure,4,upi
PAY204017,C100921,13501.83,2026-03-21 02:36:35,failed,bank_decline,1,card
PAY204018,C101070,16704.46,2026-03-08 22:54:49,failed,expired_card,1,wallet
PAY204019,C100658,18442.52,2026-03-14 04:35:00,failed,network_error,3,card
PAY204020,C100752,4816.38,2026-02-06 19:50:08,failed,network_error,1,netbanking
PAY204021,C102134,4029.95,2026-04-03 03:58:28,failed,network_error,1,upi
PAY204022,C100891,17128.1,2026-05-13 17:48:02,failed,expired_card,2,wallet
PAY204023,C102878,5713.03,2026-04-21 18:22:25,failed,bank_decline,1,card
PAY204024,C103270,2563.05,2026-06-27 15:24:14,failed,authentication_failure,1,netbanking
PAY204025,C101948,3038.92,2026-03-03 09:40:31,failed,insufficient_funds,1,upi
PAY204026,C100957,21724.94,2026-06-09 00:55:02,failed,payment_method_invalid,3,card
PAY204027,C103283,1169.84,2026-04-01 01:47:38,failed,payment_method_invalid,1,upi
PAY204028,C103865,3800.59,2026-04-12 11:43:24,failed,insufficient_funds,1,upi
PAY204029,C103669,19570.44,2026-03-01 02:54:45,failed,insufficient_funds,1,card
PAY204030,C103680,39829.15,2026-06-26 02:33:58,failed,bank_decline,1,upi
PAY204031,C103228,14747.84,2026-01-16 13:35:37,failed,insufficient_funds,2,card
PAY204032,C102953,16044.32,2026-02-15 16:17:56,failed,insufficient_funds,1,upi
PAY204033,C103825,22301.72,2026-01-16 14:06:29,failed,bank_decline,1,upi
PAY204034,C101357,3544.69,2026-07-11 07:16:10,failed,bank_decline,2,card
PAY204035,C103716,14777.46,2026-04-08 12:14:45,failed,insufficient_funds,2,card
PAY204036,C100082,80264.59,2026-07-30 14:05:26,failed,payment_method_invalid,2,upi
PAY204037,C103330,17527.45,2026-04-11 04:42:09,failed,insufficient_funds,1,card
PAY204038,C101336,3069.47,2026-04-14 11:30:18,failed,insufficient_funds,1,card
PAY204039,C101170,2403.26,2026-04-21 14:23:09,failed,insufficient_funds,2,wallet
PAY204040,C102701,8933.23,2026-06-14 01:30:20,failed,payment_method_invalid,1,upi
PAY204041,C100697,3472.72,2026-05-12 10:40:52,failed,authentication_failure,3,netbanking
PAY204042,C103975,6958.26,2026-05-31 16:36:25,failed,insufficient_funds,2,upi
PAY204043,C102908,11123.11,2026-04-26 05:00:27,failed,expired_card,2,card
PAY204044,C100076,6648.97,2026-06-16 10:08:44,failed,insufficient_funds,1,upi
PAY204045,C103382,64430.58,2026-05-30 02:30:11,failed,insufficient_funds,1,card
PAY204046,C100431,17233.15,2026-03-06 01:29:05,failed,insufficient_funds,2,card
PAY204047,C103292,7400.43,2026-03-29 03:54:21,failed,authentication_failure,1,card
PAY204048,C103251,6376.85,2026-02-10 01:51:48,failed,network_error,2,upi
PAY204049,C102574,3240.91,2026-07-28 07:50:11,failed,bank_decline,2,card
PAY204050,C102401,52958.9,2026-04-14 13:45:41,failed,insufficient_funds,1,card
PAY204051,C103319,2973.87,2026-06-11 17:04:03,failed,payment_method_invalid,1,upi
PAY204052,C103401,54699.39,2026-04-20 21:19:13,failed,payment_method_invalid,1,upi
PAY204053,C102828,48997.53,2026-02-10 20:13:05,failed,insufficient_funds,3,upi
PAY204054,C100683,6653.51,2026-03-11 13:21:01,failed,expired_card,3,wallet
PAY204055,C102661,7368.11,2026-05-08 08:13:15,failed,expired_card,2,wallet
PAY204056,C100805,7404.93,2026-05-23 10:21:30,failed,payment_method_invalid,1,netbanking
PAY204057,C100186,3960.87,2026-06-18 09:05:34,failed,bank_decline,2,upi
PAY204058,C100607,2688.87,2026-03-12 04:56:01,failed,insufficient_funds,1,card
PAY204059,C101841,3488.68,2026-02-25 13:58:21,failed,network_error,1,upi
PAY204060,C103854,7223.1,2026-02-09 20:39:59,failed,expired_card,1,upi
PAY204061,C100135,3265.83,2026-03-30 10:04:17,failed,bank_decline,1,card
PAY204062,C100296,4914.8,2026-01-19 18:41:37,failed,insufficient_funds,2,upi
PAY204063,C100369,61821.28,2026-01-30 05:59:32,failed,authentication_failure,4,upi
PAY204064,C100762,911.39,2026-04-30 19:27:02,failed,authentication_failure,3,upi
PAY204065,C102164,51714.75,2026-02-16 02:56:39,failed,bank_decline,2,card
PAY204066,C103285,3787.62,2026-07-31 17:05:36,failed,bank_decline,2,netbanking
PAY204067,C100189,6842.8,2026-05-01 22:40:30,failed,bank_decline,1,card
PAY204068,C103217,3121.89,2026-05-29 14:27:52,failed,bank_decline,2,upi
PAY204069,C103652,22401.54,2026-05-28 15:18:25,failed,insufficient_funds,3,card
PAY204070,C100317,2687.77,2026-05-29 22:37:04,failed,network_error,3,card
PAY204071,C101801,4817.33,2026-04-27 18:31:02,failed,network_error,3,upi
PAY204072,C103258,8412.53,2026-04-01 11:05:59,failed,payment_method_invalid,2,upi
PAY204073,C102799,8509.97,2026-01-02 13:19:28,failed,insufficient_funds,2,upi
PAY204074,C100740,2279.94,2026-04-26 06:25:21,failed,network_error,1,upi
PAY204075,C100591,7213.51,2026-05-01 10:11:53,failed,bank_decline,1,upi
PAY204076,C101783,7920.47,2026-02-14 11:56:32,failed,authentication_failure,5,upi
PAY204077,C103390,7295.04,2026-04-05 14:09:32,failed,network_error,1,upi
PAY204078,C103794,8599.63,2026-02-02 12:27:39,failed,network_error,2,upi
PAY204079,C101912,8827.59,2026-04-13 23:12:48,failed,bank_decline,3,upi
PAY204080,C102118,2607.92,2026-05-10 06:09:30,failed,network_error,2,netbanking
PAY204081,C102235,69769.05,2026-01-10 17:54:34,failed,bank_decline,1,card
PAY204082,C101960,7746.89,2026-04-28 20:59:15,failed,expired_card,1,netbanking
PAY204083,C102593,2076.54,2026-03-22 01:33:32,failed,bank_decline,2,card
PAY204084,C101094,7360.57,2026-03-28 07:42:21,failed,bank_decline,3,card
PAY204085,C102159,2121.0,2026-01-14 11:27:14,failed,insufficient_funds,1,card
PAY204086,C102451,25679.12,2026-05-16 06:23:02,failed,expired_card,1,card
PAY204087,C102252,6884.83,2026-04-03 05:40:39,failed,payment_method_invalid,2,netbanking
PAY204088,C103899,2882.98,2026-07-07 08:27:01,failed,bank_decline,2,upi
PAY204089,C102978,7448.07,2026-01-06 12:38:17,failed,authentication_failure,3,wallet
PAY204090,C102936,2723.21,2026-02-22 20:27:40,failed,bank_decline,1,card
PAY204091,C103225,22519.03,2026-07-01 15:46:57,failed,expired_card,2,card
PAY204092,C102110,1948.53,2026-05-13 19:28:57,failed,network_error,1,card
PAY204093,C101224,878.18,2026-01-22 07:31:08,failed,payment_method_invalid,1,card
PAY204094,C102143,59870.34,2026-06-26 05:50:05,failed,insufficient_funds,1,card
PAY204095,C103688,7985.62,2026-06-09 10:30:15,failed,insufficient_funds,1,wallet
PAY204096,C103517,7719.19,2026-07-08 16:18:42,failed,insufficient_funds,1,upi
PAY204097,C101415,41383.1,2026-04-23 10:01:03,failed,bank_decline,2,card
PAY204098,C101932,15829.74,2026-05-10 08:01:39,failed,bank_decline,1,upi
PAY204099,C101089,4703.54,2026-06-02 14:13:40,failed,expired_card,2,upi
PAY204100,C100048,7916.45,2026-07-04 23:24:10,failed,insufficient_funds,2,upi
PAY204101,C101245,3466.69,2026-06-16 08:05:53,failed,expired_card,2,card
PAY204102,C100404,13185.4,2026-03-16 05:06:23,failed,insufficient_funds,3,upi
PAY204103,C101434,3372.4,2026-03-16 08:10:59,failed,expired_card,2,wallet
PAY204104,C100214,4832.98,2026-03-02 03:29:05,failed,network_error,1,wallet
PAY204105,C101267,9372.37,2026-02-10 00:45:36,failed,network_error,1,upi
PAY204106,C102857,5715.15,2026-03-21 08:21:22,failed,network_error,1,card
PAY204107,C103375,5030.84,2026-01-06 11:41:43,failed,network_error,1,card
PAY204108,C103549,39326.07,2026-03-03 12:05:59,failed,expired_card,1,upi
PAY204109,C102244,2452.23,2026-07-20 06:53:05,failed,payment_method_invalid,2,card
PAY204110,C102185,7873.21,2026-07-22 18:35:09,failed,bank_decline,2,netbanking
PAY204111,C103870,2974.5,2026-03-09 05:34:45,failed,network_error,2,upi
PAY204112,C102222,6573.97,2026-03-09 02:14:15,failed,network_error,2,netbanking
PAY204113,C100335,16433.43,2026-07-18 15:16:53,failed,bank_decline,2,upi
PAY204114,C103743,27127.8,2026-05-21 03:47:37,failed,network_error,2,card
PAY204115,C102455,5745.69,2026-05-18 01:21:10,failed,authentication_failure,2,upi
PAY204116,C102666,59741.61,2026-03-21 03:43:20,failed,bank_decline,2,card
PAY204117,C100384,4462.12,2026-01-28 14:05:10,failed,network_error,2,card
PAY204118,C101878,3784.59,2026-07-02 03:38:08,failed,payment_method_invalid,1,upi
PAY204119,C101835,6703.61,2026-03-25 12:45:41,failed,insufficient_funds,3,upi
PAY204120,C103258,4344.91,2026-04-10 07:11:18,failed,expired_card,2,card
PAY204121,C101530,2340.33,2026-06-21 02:06:08,failed,network_error,1,card
PAY204122,C101372,2309.59,2026-06-18 02:02:54,failed,insufficient_funds,1,card
PAY204123,C102723,5780.46,2026-04-02 02:06:11,failed,insufficient_funds,1,wallet
PAY204124,C100062,5523.99,2026-04-15 19:54:17,failed,expired_card,2,netbanking
PAY204125,C102981,2303.88,2026-04-10 22:57:10,failed,insufficient_funds,1,card
PAY204126,C100029,6484.0,2026-07-06 16:26:14,failed,authentication_failure,2,netbanking
PAY204127,C100952,5153.7,2026-07-03 07:40:59,failed,network_error,1,upi
PAY204128,C101989,4003.34,2026-02-11 12:04:21,failed,network_error,2,card
PAY204129,C100774,17620.77,2026-04-04 00:03:57,failed,expired_card,2,card
PAY204130,C100141,2626.03,2026-05-16 12:21:04,failed,insufficient_funds,1,card
PAY204131,C101678,13971.78,2026-02-04 12:58:54,failed,insufficient_funds,2,upi
PAY204132,C102828,63472.38,2026-03-10 15:55:06,failed,network_error,3,upi
PAY204133,C100967,1333.43,2026-02-12 14:23:21,failed,bank_decline,1,netbanking
PAY204134,C101096,9205.54,2026-02-06 09:35:25,failed,network_error,2,card
PAY204135,C102706,69644.23,2026-04-25 09:41:05,failed,network_error,1,card
PAY204136,C103790,8600.23,2026-01-15 04:54:59,failed,expired_card,2,upi
PAY204137,C102070,29622.42,2026-02-04 16:18:20,failed,authentication_failure,1,upi
PAY204138,C102235,84217.48,2026-04-20 21:16:44,failed,network_error,1,card
PAY204139,C103307,2960.41,2026-05-03 10:10:35,failed,authentication_failure,2,netbanking
PAY204140,C100264,3951.34,2026-04-29 02:54:40,failed,insufficient_funds,1,upi
PAY204141,C103925,15566.32,2026-02-25 13:00:51,failed,bank_decline,1,card
PAY204142,C101903,2529.65,2026-04-06 08:17:11,failed,network_error,1,upi
PAY204143,C101512,14501.72,2026-01-01 03:44:59,failed,network_error,1,card
PAY204144,C102471,22447.94,2026-02-13 07:11:53,failed,insufficient_funds,3,card
PAY204145,C103647,9563.59,2026-06-04 23:27:55,failed,insufficient_funds,1,wallet
PAY204146,C103748,9990.33,2026-02-21 04:22:56,failed,network_error,2,card
PAY204147,C103108,2715.06,2026-06-22 12:41:00,failed,network_error,1,card
PAY204148,C101934,3042.91,2026-02-08 11:06:41,failed,network_error,1,card
PAY204149,C100596,19398.55,2026-07-22 07:06:45,failed,network_error,1,upi
PAY204150,C100761,3803.12,2026-04-04 23:02:06,failed,insufficient_funds,1,wallet
PAY204151,C103343,4125.29,2026-03-17 13:25:12,failed,bank_decline,2,card
PAY204152,C100500,49747.33,2026-05-28 05:55:52,failed,network_error,2,upi
PAY204153,C101926,9003.58,2026-01-28 02:48:18,failed,insufficient_funds,1,card
PAY204154,C101630,4209.29,2026-01-12 06:04:28,failed,insufficient_funds,2,netbanking
PAY204155,C102836,9802.65,2026-03-29 22:45:35,failed,bank_decline,1,netbanking
PAY204156,C101372,1310.19,2026-06-05 04:35:35,failed,bank_decline,1,upi
PAY204157,C102810,3156.77,2026-06-19 20:04:22,failed,authentication_failure,2,card
PAY204158,C102032,2007.55,2026-05-17 04:27:34,failed,insufficient_funds,2,card
PAY204159,C103543,2561.98,2026-07-20 00:30:09,failed,bank_decline,2,card
PAY204160,C100747,8178.93,2026-06-13 17:09:32,failed,bank_decline,1,upi
PAY204161,C103044,39905.43,2026-01-30 12:27:36,failed,authentication_failure,1,card
PAY204162,C102886,5006.9,2026-01-31 11:05:42,failed,expired_card,1,card
PAY204163,C103298,6354.04,2026-03-18 08:53:46,failed,insufficient_funds,2,card
PAY204164,C101960,7196.37,2026-02-10 01:37:10,failed,payment_method_invalid,1,upi
PAY204165,C101283,4647.71,2026-03-30 19:59:51,failed,network_error,1,netbanking
PAY204166,C102068,6463.34,2026-07-21 23:30:39,failed,payment_method_invalid,1,upi
PAY204167,C103892,3374.13,2026-06-01 22:57:31,failed,network_error,2,upi
PAY204168,C100779,12217.58,2026-05-10 13:35:50,failed,network_error,5,card
PAY204169,C102646,81892.58,2026-07-04 00:12:09,failed,bank_decline,1,card
PAY204170,C100897,4975.1,2026-05-08 09:40:37,failed,insufficient_funds,2,card
PAY204171,C103094,11480.76,2026-04-27 09:25:35,failed,expired_card,2,card
PAY204172,C101694,7567.39,2026-05-28 19:36:23,failed,insufficient_funds,1,card
PAY204173,C103435,7836.71,2026-04-11 18:20:48,failed,insufficient_funds,3,upi
PAY204174,C100653,4464.93,2026-03-06 15:20:11,failed,network_error,4,card
PAY204175,C100495,6819.93,2026-03-03 06:32:45,failed,payment_method_invalid,1,upi
PAY204176,C103802,3613.16,2026-03-07 16:42:56,failed,payment_method_invalid,2,upi
PAY204177,C101345,1629.7,2026-01-23 17:34:49,failed,bank_decline,1,card
PAY204178,C100339,8256.94,2026-05-18 14:10:45,failed,bank_decline,2,netbanking
PAY204179,C103343,4465.3,2026-02-17 19:47:27,failed,insufficient_funds,1,card
PAY204180,C101656,2424.19,2026-06-09 13:35:43,failed,network_error,1,card
PAY204181,C103687,2655.86,2026-06-19 22:11:41,failed,payment_method_invalid,1,netbanking
PAY204182,C101751,6856.4,2026-05-02 18:40:45,failed,authentication_failure,2,card
PAY204183,C103024,6439.19,2026-06-20 23:59:28,failed,expired_card,2,upi
PAY204184,C102315,5935.45,2026-05-23 14:05:25,failed,network_error,2,upi
PAY204185,C101929,8294.92,2026-03-14 17:57:23,failed,expired_card,3,card
PAY204186,C101943,1100.05,2026-07-19 06:37:51,failed,payment_method_invalid,1,card
PAY204187,C101004,5765.61,2026-01-26 21:50:10,failed,payment_method_invalid,1,card
PAY204188,C102946,7894.56,2026-03-26 06:12:13,failed,bank_decline,1,card
PAY204189,C102100,56419.61,2026-07-06 03:18:57,failed,insufficient_funds,2,upi
PAY204190,C100006,23628.35,2026-02-03 14:33:35,failed,payment_method_invalid,1,netbanking
PAY204191,C101589,3203.92,2026-03-04 22:07:15,failed,bank_decline,2,upi
PAY204192,C101623,4022.28,2026-02-08 00:48:31,failed,insufficient_funds,3,card
PAY204193,C103542,134842.39,2026-07-21 08:23:06,failed,insufficient_funds,1,upi
PAY204194,C101707,4663.7,2026-03-09 11:27:35,failed,bank_decline,2,upi
PAY204195,C102269,62885.58,2026-03-15 23:52:07,failed,authentication_failure,1,upi
PAY204196,C100331,12335.66,2026-04-07 17:32:37,failed,payment_method_invalid,1,upi
PAY204197,C101568,22230.78,2026-07-07 05:39:03,failed,payment_method_invalid,1,netbanking
PAY204198,C101136,2831.41,2026-01-17 14:02:08,failed,bank_decline,1,card
PAY204199,C101993,5539.94,2026-02-01 12:52:14,failed,payment_method_invalid,1,upi
PAY204200,C103594,8842.91,2026-05-27 20:09:52,failed,insufficient_funds,1,upi
PAY204201,C103734,1294.43,2026-04-08 05:58:19,failed,insufficient_funds,4,card
PAY204202,C101147,16069.69,2026-06-13 12:43:31,failed,insufficient_funds,1,upi
PAY204203,C102453,16959.37,2026-05-08 03:18:15,failed,authentication_failure,3,wallet
PAY204204,C103817,5048.76,2026-02-17 07:18:29,failed,payment_method_invalid,1,upi
PAY204205,C100915,12698.63,2026-03-28 04:18:33,failed,authentication_failure,2,card
PAY204206,C101752,11856.92,2026-04-19 06:18:25,failed,payment_method_invalid,3,card
PAY204207,C102000,42387.22,2026-05-21 11:36:03,failed,bank_decline,2,card
PAY204208,C100013,84358.56,2026-06-29 23:39:28,failed,expired_card,1,netbanking
PAY204209,C101862,6004.5,2026-07-18 05:31:47,failed,network_error,1,card
PAY204210,C100485,9380.79,2026-03-28 14:38:06,failed,expired_card,2,card
