payment_id,customer_id,amount,timestamp,payment_status,failure_reason,attempt_number,payment_method,customer_lifetime_value,customer_total_payments,customer_success_rate,customer_failure_rate,average_payment,days_since_last_success,recovery_probability_ground_truth,recoverable,baseline_action,optimal_action,recovered,amount_recovered,split
PAY202100,C103228,9010.47,2026-03-15 08:46:33,failed,payment_method_invalid,2,wallet,146232.66,12,0.8557,0.1443,14241.29,47,0.2489,1,retry,send_payment_link,0,0.0,validation
PAY202101,C101126,11384.65,2026-05-01 08:32:34,failed,payment_method_invalid,1,card,183301.48,17,0.8802,0.1198,12250.45,60,0.2833,0,retry,send_payment_link,0,0.0,train
PAY202102,C103162,6616.31,2026-01-03 09:05:08,failed,insufficient_funds,1,upi,20136.21,5,0.8318,0.1682,4841.59,18,0.8047,1,retry,schedule_retry,1,6616.31,train
PAY202103,C101824,20379.21,2026-06-05 09:26:12,failed,expired_card,2,card,1090797.41,58,0.971,0.029,19368.88,31,0.5263,1,retry,send_payment_link,1,20379.21,train
PAY202104,C102240,4341.05,2026-04-26 08:34:38,failed,payment_method_invalid,2,upi,101811.6,19,0.8556,0.1444,6262.66,37,0.3176,0,retry,send_payment_link,1,4341.05,train
PAY202105,C102117,3217.52,2026-05-10 12:47:54,failed,bank_decline,2,upi,4374.09,2,0.802,0.198,2726.96,80,0.4038,1,retry,stop,0,0.0,validation
PAY202106,C103033,9091.18,2026-07-06 01:54:05,failed,insufficient_funds,4,card,75954.26,7,0.9671,0.0329,11219.51,31,0.5178,1,stop,stop,0,0.0,test
PAY202107,C100822,9880.45,2026-02-21 16:05:18,failed,insufficient_funds,2,card,125381.15,19,0.8979,0.1021,7349.14,27,0.6338,1,retry,retry,1,9880.45,test
PAY202108,C100237,58660.18,2026-03-14 15:02:05,failed,bank_decline,1,card,1034540.26,22,0.958,0.042,49085.35,83,0.6879,1,retry,escalate,0,0.0,train
PAY202109,C102926,5736.54,2026-07-21 02:35:16,failed,payment_method_invalid,1,wallet,87956.66,16,0.8487,0.1513,6477.63,11,0.3092,1,retry,send_payment_link,1,5736.54,train
PAY202110,C103815,10415.85,2026-06-28 08:29:57,failed,network_error,1,card,357463.1,28,0.9427,0.0573,13541.93,7,0.98,0,retry,schedule_retry,1,10415.85,train
PAY202111,C102319,1953.0,2026-04-20 06:34:28,failed,network_error,3,card,46051.15,32,0.5474,0.4526,2629.03,61,0.5066,1,stop,stop,0,0.0,train
PAY202112,C100469,42019.13,2026-03-12 04:47:55,failed,authentication_failure,1,card,93438.33,6,0.9174,0.0826,16975.0,13,0.6212,0,retry,retry,1,42019.13,train
PAY202113,C100448,1482.96,2026-06-04 14:57:00,failed,authentication_failure,2,upi,2663.74,1,0.8055,0.1945,3306.93,41,0.4923,1,retry,send_payment_link,0,0.0,train
PAY202114,C102178,4659.58,2026-04-13 17:25:09,failed,payment_method_invalid,2,wallet,168684.53,22,0.8887,0.1113,8628.08,38,0.2318,0,retry,send_payment_link,0,0.0,train
PAY202115,C103583,58637.22,2026-05-28 10:25:40,failed,authentication_failure,3,netbanking,1568892.12,40,0.9839,0.0161,39865.11,34,0.5095,1,stop,stop,0,0.0,validation
PAY202116,C102455,8090.62,2026-07-14 06:15:24,failed,bank_decline,1,upi,142453.81,30,0.8005,0.1995,5932.15,5,0.5502,0,retry,send_payment_link,1,8090.62,test
PAY202117,C101208,12957.51,2026-03-21 19:48:38,failed,payment_method_invalid,1,card,136618.5,13,0.9201,0.0799,11422.17,31,0.3211,1,retry,send_payment_link,1,12957.51,train
PAY202118,C102483,4892.27,2026-07-05 01:55:19,failed,bank_decline,1,card,308802.09,33,0.9525,0.0475,9824.0,103,0.5635,0,retry,send_payment_link,1,4892.27,train
PAY202119,C100624,10062.32,2026-06-19 22:05:07,failed,bank_decline,4,card,51407.65,10,0.6169,0.3831,8332.89,53,0.0788,0,stop,stop,0,0.0,train
PAY202120,C101916,3795.77,2026-04-26 03:16:57,failed,insufficient_funds,1,netbanking,63067.23,13,0.9071,0.0929,5348.24,39,0.7197,0,retry,retry,1,3795.77,test
PAY202121,C103927,95340.34,2026-06-18 05:47:57,failed,network_error,1,upi,6227592.83,64,0.9859,0.0141,98695.7,9,0.98,1,retry,escalate,1,95340.34,test
PAY202122,C102517,3306.61,2026-07-29 17:12:57,failed,insufficient_funds,1,upi,34240.59,12,0.995,0.005,2867.72,27,0.7617,1,retry,schedule_retry,1,3306.61,train
PAY202123,C100411,7332.51,2026-05-07 12:26:03,failed,payment_method_invalid,2,netbanking,54994.03,9,0.995,0.005,6141.15,28,0.2955,1,retry,send_payment_link,0,0.0,train
PAY202124,C100805,6291.8,2026-05-16 06:51:48,failed,insufficient_funds,2,card,25805.57,4,0.8165,0.1835,7900.99,11,0.6203,0,retry,retry,1,6291.8,validation
PAY202125,C100238,2908.28,2026-01-12 02:08:22,failed,network_error,2,card,5678.94,4,0.7654,0.2346,1854.91,22,0.7227,1,retry,schedule_retry,1,2908.28,train
PAY202126,C101607,13819.51,2026-02-27 16:52:51,failed,payment_method_invalid,1,upi,245770.73,25,0.9455,0.0545,10397.51,30,0.3733,1,retry,send_payment_link,0,0.0,test
PAY202127,C100950,15672.55,2026-07-03 22:32:18,failed,authentication_failure,3,netbanking,540210.06,27,0.9122,0.0878,21932.37,15,0.3904,0,stop,stop,0,0.0,train
PAY202128,C103918,5902.31,2026-05-21 02:52:49,failed,expired_card,1,upi,37889.17,6,0.9045,0.0955,6981.5,108,0.4838,0,retry,send_payment_link,1,5902.31,test
PAY202129,C101277,3153.49,2026-05-29 02:27:27,failed,expired_card,1,wallet,13142.78,4,0.7989,0.2011,4112.54,17,0.3531,0,retry,send_payment_link,1,3153.49,train
PAY202130,C100139,2280.95,2026-04-19 00:40:53,failed,insufficient_funds,3,card,3625.94,2,0.7776,0.2224,2331.5,55,0.4815,1,stop,stop,0,0.0,train
PAY202131,C101735,28842.45,2026-03-27 21:01:50,failed,network_error,1,card,927894.15,44,0.9113,0.0887,23141.71,35,0.9712,1,retry,schedule_retry,1,28842.45,train
PAY202132,C102949,8314.95,2026-03-10 03:19:06,failed,authentication_failure,1,card,695740.94,44,0.995,0.005,15891.75,54,0.6944,0,retry,retry,1,8314.95,train
PAY202133,C102740,5613.2,2026-01-20 16:53:42,failed,payment_method_invalid,1,card,16973.66,2,0.755,0.245,11241.15,35,0.2781,0,retry,send_payment_link,1,5613.2,train
PAY202134,C103907,25113.05,2026-02-05 23:03:52,failed,network_error,3,card,970559.63,33,0.8753,0.1247,33602.85,26,0.8051,1,stop,schedule_retry,0,0.0,train
PAY202135,C101462,4143.01,2026-06-02 07:09:06,failed,insufficient_funds,4,card,2165.95,1,0.8394,0.1606,2580.49,16,0.4123,0,stop,stop,0,0.0,train
PAY202136,C102091,35365.25,2026-03-28 06:50:47,failed,insufficient_funds,1,upi,760967.01,24,0.9743,0.0257,32543.71,81,0.8395,0,retry,schedule_retry,1,35365.25,train
PAY202137,C102237,13486.84,2026-01-21 10:31:55,failed,bank_decline,1,card,130696.55,17,0.99,0.01,7765.6,16,0.569,1,retry,send_payment_link,0,0.0,train
PAY202138,C100096,3185.73,2026-07-02 12:04:25,failed,network_error,1,wallet,39790.27,14,0.8448,0.1552,3364.21,33,0.8413,1,retry,schedule_retry,1,3185.73,validation
PAY202139,C100023,13575.9,2026-06-11 14:31:26,failed,insufficient_funds,1,card,1070129.04,59,0.995,0.005,18228.92,105,0.8783,1,retry,schedule_retry,1,13575.9,test
PAY202140,C103183,902.89,2026-06-03 18:24:58,failed,network_error,2,wallet,2505.48,2,0.7716,0.2284,1623.53,29,0.7427,1,retry,schedule_retry,1,902.89,train
PAY202141,C101539,4254.56,2026-05-29 13:42:31,failed,bank_decline,1,card,61283.09,11,0.9796,0.0204,5687.09,68,0.5663,1,retry,send_payment_link,0,0.0,validation
PAY202142,C102753,5495.79,2026-03-31 22:22:18,failed,expired_card,2,card,5224.97,1,0.7652,0.2348,6828.06,22,0.2645,0,retry,send_payment_link,0,0.0,test
PAY202143,C103779,1189.96,2026-02-24 02:08:25,failed,network_error,1,upi,30222.28,18,0.6038,0.3962,2780.81,16,0.6973,0,retry,retry,1,1189.96,train
PAY202144,C100978,2141.81,2026-02-15 15:46:32,failed,network_error,1,card,48377.27,17,0.9898,0.0102,2874.94,34,0.9415,1,retry,schedule_retry,1,2141.81,train
PAY202145,C103099,2304.24,2026-01-08 17:18:10,failed,network_error,1,upi,9883.03,4,0.7964,0.2036,3102.48,54,0.8104,1,retry,schedule_retry,0,0.0,test
PAY202146,C100854,4140.42,2026-05-03 11:16:26,failed,bank_decline,1,netbanking,87799.23,24,0.8903,0.1097,4109.02,23,0.5723,1,retry,send_payment_link,1,4140.42,train
PAY202147,C102963,13130.47,2026-05-21 19:56:17,failed,network_error,1,upi,263239.83,23,0.8589,0.1411,13325.6,34,0.8812,1,retry,schedule_retry,1,13130.47,train
PAY202148,C100639,32649.87,2026-04-27 12:08:07,failed,payment_method_invalid,1,netbanking,464707.78,16,0.995,0.005,29190.19,13,0.4302,0,retry,send_payment_link,0,0.0,train
PAY202149,C101218,7561.76,2026-05-27 17:54:58,failed,network_error,2,card,386395.93,30,0.9652,0.0348,13343.76,44,0.8408,1,retry,schedule_retry,0,0.0,train
PAY202150,C101881,4815.71,2026-01-25 18:07:55,failed,authentication_failure,2,upi,199844.07,30,0.9298,0.0702,7164.51,49,0.56,1,retry,send_payment_link,1,4815.71,train
PAY202151,C101952,101495.62,2026-05-24 16:43:43,failed,network_error,1,card,2188359.28,32,0.9317,0.0683,73401.02,50,0.8444,1,retry,escalate,1,101495.62,train
PAY202152,C100121,2987.02,2026-05-09 04:31:48,failed,expired_card,1,card,58517.12,19,0.9417,0.0583,3270.52,44,0.4668,1,retry,send_payment_link,1,2987.02,train
PAY202153,C103378,8284.82,2026-06-17 11:47:05,failed,expired_card,2,netbanking,167366.42,31,0.8765,0.1235,6159.51,37,0.33,0,retry,send_payment_link,0,0.0,train
PAY202154,C100024,26721.94,2026-02-10 12:54:57,failed,insufficient_funds,2,card,630611.25,23,0.9766,0.0234,28075.79,48,0.7339,1,retry,schedule_retry,1,26721.94,train
PAY202155,C103520,6406.21,2026-07-08 00:04:43,failed,network_error,1,card,77473.1,14,0.9223,0.0777,5999.99,10,0.9582,1,retry,schedule_retry,1,6406.21,train
PAY202156,C100824,38450.62,2026-07-31 14:13:57,failed,insufficient_funds,1,wallet,1081042.63,34,0.995,0.005,31955.15,72,0.8903,1,retry,schedule_retry,1,38450.62,train
PAY202157,C102842,13954.83,2026-02-10 02:22:06,failed,bank_decline,3,card,374252.56,25,0.8829,0.1171,16955.53,87,0.3203,0,stop,stop,0,0.0,train
PAY202158,C102846,4565.2,2026-05-30 11:19:49,failed,payment_method_invalid,2,netbanking,81967.95,16,0.8885,0.1115,5765.85,20,0.2197,0,retry,send_payment_link,0,0.0,test
PAY202159,C101826,3542.77,2026-01-22 00:51:08,failed,bank_decline,1,card,74557.3,18,0.9215,0.0785,4494.71,49,0.6337,0,retry,retry,0,0.0,train
PAY202160,C102149,2309.89,2026-05-18 08:54:38,failed,expired_card,1,upi,1670.33,1,0.7037,0.2963,2373.79,84,0.3375,0,retry,send_payment_link,1,2309.89,train
PAY202161,C100292,7858.9,2026-02-19 12:00:11,failed,network_error,2,netbanking,143857.16,32,0.6994,0.3006,6428.1,19,0.5976,1,retry,send_payment_link,1,7858.9,validation
PAY202162,C103603,4993.54,2026-07-21 01:30:07,failed,network_error,1,netbanking,74299.85,13,0.9927,0.0073,5757.27,13,0.9669,1,retry,schedule_retry,1,4993.54,train
PAY202163,C100477,5976.44,2026-07-14 20:30:32,failed,expired_card,2,card,109063.47,30,0.9114,0.0886,3989.03,22,0.3457,1,retry,send_payment_link,1,5976.44,validation
PAY202164,C102633,11642.83,2026-06-13 18:52:00,failed,insufficient_funds,2,card,51063.97,9,0.899,0.101,6311.17,47,0.6798,1,retry,retry,0,0.0,train
PAY202165,C100001,3706.9,2026-07-15 01:39:58,failed,insufficient_funds,1,card,126821.1,27,0.9317,0.0683,5041.31,35,0.7633,1,retry,schedule_retry,1,3706.9,validation
PAY202166,C102983,8442.42,2026-04-08 13:17:41,failed,insufficient_funds,2,upi,160340.74,30,0.9596,0.0404,5569.56,33,0.7,1,retry,retry,1,8442.42,train
PAY202167,C101436,11689.26,2026-07-10 13:15:44,failed,insufficient_funds,2,upi,278979.29,26,0.9122,0.0878,11762.71,35,0.692,0,retry,retry,0,0.0,train
PAY202168,C101926,7602.68,2026-04-29 04:50:17,failed,payment_method_invalid,2,upi,202471.65,34,0.8949,0.1051,6654.13,33,0.2022,0,retry,send_payment_link,0,0.0,train
PAY202169,C100093,6735.39,2026-06-26 09:20:45,failed,insufficient_funds,2,upi,109897.59,17,0.9158,0.0842,7058.62,19,0.7497,1,retry,schedule_retry,1,6735.39,validation
PAY202170,C100875,49522.69,2026-02-25 05:11:33,failed,insufficient_funds,1,card,900482.34,28,0.995,0.005,32321.69,117,0.8531,1,retry,schedule_retry,1,49522.69,train
PAY202171,C101740,9539.91,2026-04-05 17:27:37,failed,insufficient_funds,1,upi,112156.31,14,0.9483,0.0517,8447.77,14,0.7937,1,retry,schedule_retry,1,9539.91,test
PAY202172,C102870,2667.05,2026-03-18 21:33:17,failed,insufficient_funds,2,card,19454.3,7,0.9226,0.0774,3012.19,57,0.6363,1,retry,retry,0,0.0,validation
PAY202173,C102390,17881.85,2026-01-28 04:47:24,failed,network_error,1,wallet,495215.94,27,0.8863,0.1137,20694.66,115,0.7754,0,retry,schedule_retry,0,0.0,train
PAY202174,C101042,6498.57,2026-03-08 23:37:06,failed,insufficient_funds,3,upi,258961.67,30,0.8724,0.1276,9894.99,25,0.6111,1,stop,stop,0,0.0,test
PAY202175,C102383,654.28,2026-01-05 09:05:20,failed,insufficient_funds,1,card,1217.13,2,0.7615,0.2385,799.19,6,0.7142,1,retry,retry,1,654.28,train
PAY202176,C100892,4279.34,2026-07-06 03:26:40,failed,insufficient_funds,4,wallet,60779.99,24,0.9071,0.0929,2791.8,27,0.3902,0,stop,stop,0,0.0,train
PAY202177,C102221,9544.7,2026-02-25 08:24:46,failed,authentication_failure,1,card,44750.86,8,0.8562,0.1438,6533.46,112,0.559,0,retry,send_payment_link,0,0.0,validation
PAY202178,C102161,2779.15,2026-02-23 09:54:49,failed,bank_decline,2,upi,92606.59,30,0.8878,0.1122,3477.01,25,0.4943,1,retry,send_payment_link,1,2779.15,train
PAY202179,C100904,3456.47,2026-05-12 07:31:39,failed,expired_card,2,upi,78647.44,22,0.7043,0.2957,5076.15,11,0.2895,1,retry,send_payment_link,0,0.0,train
PAY202180,C100801,6076.99,2026-01-23 10:50:42,failed,insufficient_funds,2,upi,98604.89,25,0.9056,0.0944,4355.28,29,0.7827,1,retry,schedule_retry,1,6076.99,train
PAY202181,C102076,13178.19,2026-05-08 11:03:29,failed,network_error,1,netbanking,154008.57,21,0.6467,0.3533,11340.34,58,0.7159,0,retry,retry,1,13178.19,train
PAY202182,C102347,9548.33,2026-05-20 21:47:27,failed,payment_method_invalid,3,card,493275.91,26,0.995,0.005,19067.49,31,0.3282,1,stop,stop,0,0.0,train
PAY202183,C103919,11744.74,2026-06-02 09:27:52,failed,insufficient_funds,2,netbanking,34740.75,9,0.9005,0.0995,4286.63,10,0.6875,1,retry,retry,0,0.0,train
PAY202184,C101981,6367.52,2026-03-22 03:49:07,failed,network_error,1,card,66671.5,12,0.8761,0.1239,6341.6,34,0.9131,1,retry,schedule_retry,1,6367.52,train
PAY202185,C101778,6852.26,2026-01-22 07:17:45,failed,network_error,1,upi,30394.04,9,0.8941,0.1059,3777.25,30,0.8988,1,retry,schedule_retry,1,6852.26,validation
PAY202186,C101903,2949.57,2026-02-06 20:37:11,failed,insufficient_funds,2,upi,4319.67,2,0.7783,0.2217,2775.11,36,0.6638,1,retry,retry,1,2949.57,validation
PAY202187,C103497,13114.39,2026-05-22 16:37:46,failed,bank_decline,1,card,442321.44,25,0.9372,0.0628,18877.47,73,0.6579,1,retry,retry,1,13114.39,train
PAY202188,C101227,3263.99,2026-07-07 01:01:44,failed,bank_decline,1,upi,19386.0,7,0.9081,0.0919,3049.68,16,0.594,0,retry,send_payment_link,0,0.0,train
PAY202189,C101525,2081.71,2026-04-23 12:58:03,failed,network_error,1,upi,5491.36,2,0.7891,0.2109,3479.31,30,0.9043,1,retry,schedule_retry,1,2081.71,train
PAY202190,C101475,3905.61,2026-02-27 21:03:59,failed,bank_decline,1,card,88159.18,25,0.864,0.136,4081.6,30,0.5519,1,retry,send_payment_link,0,0.0,train
PAY202191,C102492,4324.37,2026-06-26 02:33:33,failed,network_error,1,upi,14161.86,3,0.7459,0.2541,6328.58,15,0.814,1,retry,schedule_retry,1,4324.37,test
PAY202192,C102797,2941.87,2026-05-04 17:06:44,failed,network_error,3,upi,77297.7,26,0.9408,0.0592,3160.06,66,0.7007,1,stop,retry,0,0.0,train
PAY202193,C101927,7922.29,2026-06-16 18:09:50,failed,authentication_failure,2,card,129878.75,20,0.894,0.106,7263.62,46,0.506,0,retry,send_payment_link,0,0.0,train
PAY202194,C101055,3100.3,2026-07-21 22:18:58,failed,expired_card,1,upi,22424.23,9,0.8912,0.1088,2795.66,26,0.4848,1,retry,send_payment_link,1,3100.3,train
PAY202195,C102754,27174.55,2026-07-20 10:13:11,failed,network_error,2,netbanking,2031021.33,47,0.954,0.046,45295.92,14,0.928,1,retry,schedule_retry,1,27174.55,train
PAY202196,C101101,4410.1,2026-03-25 12:34:52,failed,insufficient_funds,1,netbanking,97708.3,19,0.9305,0.0695,5526.64,70,0.7556,1,retry,schedule_retry,1,4410.1,train
PAY202197,C103589,4353.76,2026-05-18 10:15:09,failed,expired_card,1,card,77970.6,10,0.8971,0.1029,8691.79,26,0.5003,0,retry,send_payment_link,1,4353.76,train
PAY202198,C102496,8026.88,2026-04-27 08:47:59,failed,insufficient_funds,2,wallet,64268.48,10,0.995,0.005,6459.14,16,0.7306,1,retry,schedule_retry,1,8026.88,train
PAY202199,C101763,3823.73,2026-02-09 03:00:41,failed,payment_method_invalid,1,card,13894.31,5,0.7802,0.2198,3561.72,106,0.2774,0,retry,send_payment_link,1,3823.73,train
PAY202200,C100933,14424.44,2026-05-30 06:06:03,failed,authentication_failure,2,upi,1407405.19,65,0.995,0.005,21761.19,49,0.5758,1,retry,send_payment_link,0,0.0,train
PAY202201,C103029,7030.18,2026-03-04 00:43:55,failed,insufficient_funds,2,card,101260.94,25,0.9424,0.0576,4297.99,33,0.7117,0,retry,retry,1,7030.18,train
PAY202202,C102438,6320.97,2026-01-05 03:39:26,failed,authentication_failure,1,netbanking,118544.57,23,0.96,0.04,5368.64,11,0.6879,0,retry,retry,0,0.0,train
PAY202203,C103530,4099.38,2026-07-14 04:30:35,failed,insufficient_funds,2,card,12091.67,4,0.7107,0.2893,4253.18,60,0.5936,1,retry,send_payment_link,0,0.0,train
PAY202204,C102826,3601.77,2026-01-27 03:47:34,failed,insufficient_funds,1,wallet,68343.03,18,0.8932,0.1068,4250.7,74,0.7245,1,retry,schedule_retry,0,0.0,train
PAY202205,C103158,29115.21,2026-02-07 09:31:17,failed,payment_method_invalid,1,upi,557731.64,24,0.6385,0.3615,36393.98,22,0.1965,1,retry,send_payment_link,0,0.0,train
PAY202206,C100368,2395.06,2026-02-25 02:08:45,failed,expired_card,1,upi,25869.41,9,0.9105,0.0895,3157.05,56,0.5425,0,retry,send_payment_link,1,2395.06,train
PAY202207,C100098,4570.32,2026-05-10 07:48:30,failed,bank_decline,2,upi,4615.82,2,0.7616,0.2384,3030.41,54,0.4535,0,retry,send_payment_link,1,4570.32,train
PAY202208,C102633,6947.52,2026-02-07 15:51:18,failed,authentication_failure,2,card,51063.97,9,0.899,0.101,6311.17,47,0.4382,0,retry,stop,0,0.0,train
PAY202209,C100000,54033.29,2026-07-22 07:51:16,failed,insufficient_funds,2,netbanking,1211120.12,17,0.9133,0.0867,78002.42,30,0.7727,0,retry,escalate,1,54033.29,train
PAY202210,C103563,2640.01,2026-02-05 16:58:26,failed,expired_card,1,card,4380.53,3,0.8708,0.1292,1676.79,33,0.4763,1,retry,send_payment_link,0,0.0,validation
PAY202211,C103531,3069.39,2026-01-06 05:33:43,failed,payment_method_invalid,4,upi,7823.17,3,0.8231,0.1769,3168.05,25,0.02,0,stop,stop,0,0.0,train
PAY202212,C102340,1609.82,2026-01-27 21:59:08,failed,authentication_failure,2,upi,8908.8,5,0.8024,0.1976,2220.6,48,0.539,1,retry,send_payment_link,0,0.0,train
PAY202213,C102917,107812.52,2026-02-05 05:34:34,failed,network_error,1,upi,2973782.42,57,0.9661,0.0339,53999.74,15,0.8802,1,retry,escalate,1,107812.52,train
PAY202214,C101687,3390.51,2026-02-05 09:23:41,failed,network_error,1,upi,106531.43,23,0.9312,0.0688,4974.02,27,0.969,1,retry,schedule_retry,1,3390.51,validation
PAY202215,C103832,3875.15,2026-03-25 03:01:50,failed,payment_method_invalid,2,card,86836.39,19,0.8835,0.1165,5172.82,12,0.2628,0,retry,send_payment_link,0,0.0,train
PAY202216,C100143,8816.23,2026-05-11 20:51:40,failed,network_error,1,card,181246.74,22,0.9345,0.0655,8815.59,25,0.9243,1,retry,schedule_retry,1,8816.23,train
PAY202217,C101169,2447.58,2026-07-23 23:57:24,failed,payment_method_invalid,2,netbanking,1870.83,1,0.8556,0.1444,2186.54,25,0.2335,0,retry,send_payment_link,0,0.0,test
PAY202218,C102790,25169.34,2026-06-10 05:46:14,failed,network_error,3,upi,1889487.04,60,0.9614,0.0386,32757.42,74,0.8872,1,stop,schedule_retry,1,25169.34,validation
PAY202219,C103151,8284.9,2026-02-07 20:15:45,failed,insufficient_funds,1,upi,539987.75,32,0.9395,0.0605,17961.47,65,0.7961,1,retry,schedule_retry,1,8284.9,test
PAY202220,C100968,7573.63,2026-03-04 17:59:43,failed,insufficient_funds,1,card,60609.31,9,0.8994,0.1006,7488.02,20,0.7752,1,retry,schedule_retry,1,7573.63,train
PAY202221,C103206,1700.15,2026-02-27 10:36:47,failed,bank_decline,1,netbanking,3456.6,2,0.7049,0.2951,2451.76,19,0.4752,0,retry,send_payment_link,0,0.0,train
PAY202222,C101843,4530.56,2026-01-05 18:51:58,failed,insufficient_funds,2,wallet,117431.35,38,0.6015,0.3985,5137.25,102,0.3727,0,retry,stop,0,0.0,train
PAY202223,C103429,13315.74,2026-03-04 09:51:59,failed,network_error,1,card,428335.42,25,0.969,0.031,17681.69,124,0.9711,1,retry,schedule_retry,1,13315.74,train
PAY202224,C101068,2198.69,2026-01-04 17:06:00,failed,payment_method_invalid,1,card,9213.35,4,0.7169,0.2831,3212.76,10,0.2263,0,retry,send_payment_link,1,2198.69,validation
PAY202225,C102768,36566.51,2026-05-27 01:54:06,failed,insufficient_funds,1,card,2370592.33,61,0.9681,0.0319,40140.85,20,0.8808,1,retry,schedule_retry,1,36566.51,train
PAY202226,C100830,4800.69,2026-06-27 15:59:10,failed,bank_decline,2,upi,102367.03,20,0.8546,0.1454,5989.44,65,0.4786,0,retry,send_payment_link,0,0.0,train
PAY202227,C100553,6631.23,2026-02-11 19:43:22,failed,network_error,1,card,148207.19,29,0.5744,0.4256,8897.85,24,0.6951,1,retry,retry,0,0.0,validation
PAY202228,C102821,10653.75,2026-01-24 11:26:01,failed,expired_card,1,card,165735.11,24,0.9088,0.0912,7598.47,46,0.4327,1,retry,send_payment_link,1,10653.75,validation
PAY202229,C102723,3350.66,2026-03-19 01:52:14,failed,bank_decline,3,netbanking,142027.95,31,0.9653,0.0347,4746.37,80,0.3645,0,stop,stop,0,0.0,train
PAY202230,C101173,21228.37,2026-02-07 11:51:58,failed,authentication_failure,2,card,839854.74,40,0.9054,0.0946,23189.81,31,0.6263,0,retry,retry,0,0.0,train
PAY202231,C102417,6082.26,2026-07-08 15:59:36,failed,network_error,2,card,91532.42,16,0.9283,0.0717,6162.59,17,0.8084,1,retry,schedule_retry,1,6082.26,train
