customer_id,segment,customer_lifetime_value,customer_total_payments,customer_success_rate,customer_failure_rate,average_payment,days_since_last_success
C101416,regular,61594.86,10,0.8767,0.1233,7025.83,27
C101417,regular,52506.4,18,0.9619,0.0381,3032.67,47
C101418,high_value,802311.15,18,0.9174,0.0826,48588.46,54
C101419,at_risk,77614.83,21,0.5999,0.4001,6161.28,52
C101420,regular,112365.17,25,0.9662,0.0338,4651.8,44
C101421,regular,47614.39,13,0.9119,0.0881,4016.39,6
C101422,regular,129765.29,21,0.8397,0.1603,7358.69,53
C101423,regular,159839.65,25,0.9345,0.0655,6841.87,54
C101424,regular,59834.97,8,0.8922,0.1078,8383.45,45
C101425,regular,106925.59,22,0.9793,0.0207,4963.02,24
C101426,new,8108.0,3,0.7527,0.2473,3590.53,85
C101427,new,6947.76,3,0.8273,0.1727,2799.35,15
C101428,high_value,503632.45,23,0.995,0.005,22007.1,70
C101429,regular,91717.32,27,0.8717,0.1283,3896.88,15
C101430,at_risk,195285.36,30,0.6113,0.3887,10648.54,65
C101431,regular,79992.63,12,0.9275,0.0725,7187.21,16
C101432,new,9935.13,4,0.7414,0.2586,3350.04,62
C101433,new,8001.5,3,0.7922,0.2078,3366.94,97
C101434,regular,69724.75,21,0.8999,0.1001,3689.64,97
C101435,at_risk,97847.04,9,0.609,0.391,17852.86,84
C101436,regular,278979.29,26,0.9122,0.0878,11762.71,35
C101437,regular,39014.45,7,0.9132,0.0868,6103.21,21
C101438,at_risk,133197.92,9,0.6274,0.3726,23590.0,31
C101439,at_risk,34688.34,12,0.5931,0.4069,4874.26,67
C101440,regular,115391.83,24,0.885,0.115,5432.65,52
C101441,new,2027.63,1,0.7747,0.2253,2617.43,130
C101442,new,1647.3,1,0.778,0.222,2117.4,23
C101443,new,16122.69,3,0.7603,0.2397,7069.01,101
C101444,new,3540.94,5,0.7946,0.2054,891.28,33
C101445,regular,90252.51,13,0.8283,0.1717,8381.26,15
C101446,at_risk,105672.32,11,0.5871,0.4129,16361.95,43
C101447,regular,95084.42,17,0.8974,0.1026,6232.65,51
C101448,regular,54617.77,24,0.8715,0.1285,2611.37,79
C101449,regular,21390.53,6,0.9833,0.0167,3625.59,23
C101450,high_value,2767651.05,59,0.9608,0.0392,48820.73,43
C101451,regular,64051.93,6,0.918,0.082,11629.47,35
C101452,high_value,787408.66,16,0.9383,0.0617,52451.69,27
C101453,at_risk,184131.27,26,0.6193,0.3807,11435.63,95
C101454,regular,104796.8,18,0.8553,0.1447,6806.91,52
C101455,new,2364.91,1,0.7724,0.2276,3061.94,4
C101456,regular,73824.7,33,0.8678,0.1322,2577.81,43
C101457,regular,42482.83,6,0.8975,0.1025,7888.96,8
C101458,at_risk,205437.46,27,0.5048,0.4952,15072.78,40
C101459,regular,114974.13,28,0.8592,0.1408,4778.9,10
C101460,high_value,2253075.72,52,0.995,0.005,43546.11,52
C101461,regular,30453.5,8,0.9474,0.0526,4018.17,8
C101462,new,2165.95,1,0.8394,0.1606,2580.49,16
C101463,regular,67350.83,20,0.9724,0.0276,3462.95,60
C101464,regular,190673.45,18,0.9403,0.0597,11265.71,35
C101465,regular,37272.55,19,0.8896,0.1104,2205.11,10
C101466,regular,28321.9,8,0.8633,0.1367,4100.71,91
C101467,regular,180288.02,27,0.9616,0.0384,6943.96,25
C101468,high_value,1306177.8,42,0.9629,0.0371,32297.53,29
C101469,new,16399.35,4,0.8922,0.1078,4595.04,31
C101470,at_risk,109167.3,24,0.6036,0.3964,7536.21,55
C101471,new,3544.58,3,0.8688,0.1312,1359.98,27
C101472,new,3909.86,2,0.7729,0.2271,2529.2,32
C101473,regular,195296.32,13,0.9701,0.0299,15485.47,74
C101474,regular,243443.73,28,0.9864,0.0136,8814.73,68
C101475,regular,88159.18,25,0.864,0.136,4081.6,30
C101476,regular,281148.4,21,0.8882,0.1118,15073.63,31
C101477,at_risk,60943.41,15,0.5735,0.4265,7084.19,2
C101478,regular,36909.96,14,0.8547,0.1453,3084.79,40
C101479,regular,169683.45,24,0.94,0.06,7521.29,62
C101480,regular,260437.42,34,0.9012,0.0988,8500.15,26
C101481,new,5123.98,2,0.7824,0.2176,3274.71,82
C101482,regular,119791.01,32,0.935,0.065,4003.58,7
C101483,regular,252284.95,32,0.8264,0.1736,9539.86,17
C101484,regular,56908.65,12,0.9679,0.0321,4899.64,78
C101485,new,21451.58,4,0.7643,0.2357,7016.82,60
C101486,at_risk,236609.29,25,0.644,0.356,14697.19,7
C101487,regular,196585.06,22,0.9379,0.0621,9527.01,8
C101488,high_value,1502481.27,34,0.995,0.005,44412.69,52
C101489,regular,36369.43,17,0.9053,0.0947,2363.22,45
C101490,new,8918.57,3,0.6844,0.3156,4343.51,28
C101491,high_value,1094969.29,62,0.9626,0.0374,18347.53,80
C101492,regular,244194.49,34,0.919,0.081,7814.95,20
C101493,high_value,1864322.32,61,0.9135,0.0865,33458.19,4
C101494,regular,156742.98,33,0.9166,0.0834,5181.75,55
C101495,regular,338932.83,31,0.8938,0.1062,12233.02,63
C101496,high_value,1018801.68,32,0.8996,0.1004,35391.73,21
C101497,regular,59653.52,10,0.9402,0.0598,6344.66,13
C101498,regular,171459.23,15,0.8846,0.1154,12921.32,4
C101499,regular,199232.94,26,0.8917,0.1083,8593.35,34
C101500,regular,145482.86,27,0.8892,0.1108,6059.77,44
C101501,at_risk,90473.5,9,0.6756,0.3244,14879.61,66
C101502,regular,145659.68,16,0.9082,0.0918,10024.38,46
C101503,regular,82710.96,9,0.9136,0.0864,10059.67,23
C101504,high_value,203633.31,15,0.9402,0.0598,14439.45,40
C101505,regular,70590.64,9,0.9308,0.0692,8426.26,69
C101506,high_value,852564.3,22,0.995,0.005,38947.66,43
C101507,regular,43256.01,25,0.9392,0.0608,1842.34,62
C101508,regular,67689.02,19,0.9409,0.0591,3786.32,13
C101509,high_value,298055.03,20,0.9873,0.0127,15094.75,53
C101510,new,4656.9,4,0.7179,0.2821,1621.73,46
C101511,new,3776.21,2,0.7406,0.2594,2549.51,27
C101512,regular,250709.15,20,0.9008,0.0992,13916.29,69
C101513,high_value,1517029.81,69,0.9273,0.0727,23708.71,114
C101514,high_value,1314489.03,47,0.9121,0.0879,30663.28,6
C101515,regular,78012.35,29,0.8258,0.1742,3257.73,28
C101516,new,13436.56,3,0.7194,0.2806,6225.77,32
C101517,at_risk,282831.76,21,0.6085,0.3915,22135.0,34
C101518,new,6229.04,5,0.7769,0.2231,1603.61,21
C101519,new,4950.54,2,0.7443,0.2557,3325.58,8
C101520,regular,57887.41,6,0.9136,0.0864,10560.87,29
C101521,regular,230486.1,27,0.8905,0.1095,9586.45,33
C101522,high_value,1038490.55,52,0.995,0.005,20071.33,27
C101523,high_value,807555.61,27,0.9527,0.0473,31393.54,33
C101524,regular,53363.74,13,0.9413,0.0587,4360.73,40
C101525,new,5491.36,2,0.7891,0.2109,3479.31,30
C101526,regular,60628.66,33,0.8469,0.1531,2169.34,21
C101527,regular,142110.36,33,0.9059,0.0941,4753.59,33
C101528,new,1973.06,1,0.7244,0.2756,2723.73,42
C101529,regular,368990.56,20,0.9051,0.0949,20383.19,35
C101530,regular,53154.14,15,0.8765,0.1235,4043.05,119
C101531,new,64368.97,4,0.7972,0.2028,20186.25,45
C101532,regular,42814.24,12,0.8496,0.1504,4199.48,34
C101533,regular,37616.52,11,0.9107,0.0893,3755.16,18
C101534,new,2156.56,1,0.8058,0.1942,2676.44,19
C101535,regular,409889.08,34,0.9508,0.0492,12678.83,27
C101536,high_value,1757026.09,61,0.9256,0.0744,31118.54,28
C101537,high_value,991373.41,54,0.9608,0.0392,19107.82,27
C101538,high_value,2223211.11,56,0.9683,0.0317,41000.46,46
C101539,regular,61283.09,11,0.9796,0.0204,5687.09,68
C101540,high_value,704158.09,40,0.8933,0.1067,19705.77,55
C101541,regular,72061.06,18,0.869,0.131,4606.89,51
C101542,regular,267371.57,19,0.995,0.005,14142.9,17
C101543,new,7198.81,2,0.7677,0.2323,4688.49,75
C101544,regular,184364.18,25,0.8249,0.1751,8939.9,18
C101545,regular,103943.63,30,0.8838,0.1162,3920.4,42
C101546,regular,57300.67,22,0.7854,0.2146,3316.24,49
C101547,high_value,5433197.37,53,0.9708,0.0292,105592.07,76
C101548,regular,314060.35,27,0.9464,0.0536,12290.12,106
C101549,regular,125416.15,22,0.869,0.131,6560.3,26
C101550,new,6455.73,4,0.7588,0.2412,2126.9,39
C101551,regular,47491.03,18,0.9516,0.0484,2772.69,72
C101552,regular,20263.83,10,0.8312,0.1688,2437.78,111
C101553,regular,35909.11,12,0.8505,0.1495,3518.31,28
C101554,regular,53239.59,18,0.8997,0.1003,3287.36,17
C101555,high_value,1151072.18,44,0.9261,0.0739,28246.91,10
C101556,at_risk,55228.93,10,0.6068,0.3932,9102.03,7
C101557,regular,12597.87,7,0.8531,0.1469,2109.52,20
C101558,regular,48977.21,15,0.9196,0.0804,3550.45,62
C101559,high_value,540590.83,36,0.9533,0.0467,15752.29,65
C101560,at_risk,33680.13,7,0.6447,0.3553,7462.92,45
C101561,regular,68463.26,19,0.919,0.081,3920.85,27
C101562,high_value,795345.79,47,0.9693,0.0307,17458.2,46
C101563,at_risk,8972.67,10,0.5549,0.4451,1616.94,36
C101564,high_value,1772432.59,32,0.9822,0.0178,56394.22,28
C101565,regular,85709.09,19,0.8951,0.1049,5039.6,43
C101566,new,3810.19,1,0.7725,0.2275,4932.27,26
C101567,new,25494.69,5,0.8272,0.1728,6164.3,43
C101568,regular,419751.6,29,0.8776,0.1224,16492.45,48
C101569,regular,185261.34,34,0.9708,0.0292,5612.74,56
C101570,regular,156046.88,27,0.975,0.025,5927.7,8
C101571,regular,64947.09,8,0.9439,0.0561,8601.12,75
C101572,regular,83971.08,17,0.8659,0.1341,5704.62,33
C101573,high_value,1382863.94,67,0.8616,0.1384,23954.69,106
C101574,new,5936.49,3,0.8285,0.1715,2388.31,63
C101575,regular,200117.65,27,0.915,0.085,8100.18,18
C101576,high_value,708913.51,54,0.9265,0.0735,14170.0,51
C101577,high_value,2625587.7,55,0.995,0.005,47977.85,72
C101578,at_risk,13052.17,8,0.5812,0.4188,2807.02,29
C101579,high_value,1212829.34,54,0.9409,0.0591,23870.22,17
C101580,high_value,1648505.16,39,0.9836,0.0164,42973.26,14
C101581,regular,150006.9,23,0.8599,0.1401,7584.76,10
C101582,regular,119572.82,19,0.9051,0.0949,6953.37,4
C101583,regular,513822.42,18,0.959,0.041,29765.75,33
C101584,regular,167705.5,17,0.9195,0.0805,10728.69,15
C101585,at_risk,87912.03,21,0.6761,0.3239,6191.5,21
C101586,regular,75802.35,22,0.961,0.039,3585.35,108
C101587,regular,79789.47,11,0.9103,0.0897,7967.93,48
C101588,regular,71077.15,21,0.8048,0.1952,4205.31,17
C101589,new,4933.12,2,0.7302,0.2698,3377.74,140
C101590,new,4778.27,3,0.8144,0.1856,1955.86,43
C101591,new,4725.82,4,0.7102,0.2898,1663.46,132
C101592,at_risk,56813.51,24,0.6053,0.3947,3910.84,92
C101593,regular,84556.86,11,0.9252,0.0748,8308.18,44
C101594,high_value,3345725.28,67,0.995,0.005,50187.13,33
C101595,regular,67435.2,25,0.8841,0.1159,3050.94,62
C101596,new,15471.51,3,0.751,0.249,6866.67,41
C101597,new,9493.51,5,0.7776,0.2224,2441.62,25
C101598,high_value,885136.7,26,0.9758,0.0242,34888.33,24
C101599,regular,98942.93,31,0.9031,0.0969,3534.33,69
C101600,at_risk,235587.67,26,0.6672,0.3328,13580.38,17
C101601,new,2712.01,5,0.744,0.256,729.0,68
C101602,regular,143781.87,20,0.9154,0.0846,7853.44,37
C101603,high_value,5051398.5,46,0.98,0.02,112050.14,8
C101604,regular,170618.94,17,0.892,0.108,11251.71,72
C101605,regular,268040.63,33,0.9478,0.0522,8569.9,18
C101606,at_risk,42793.14,20,0.6267,0.3733,3414.15,20
C101607,regular,245770.73,25,0.9455,0.0545,10397.51,30
C101608,regular,132028.29,18,0.9187,0.0813,7983.7,34
C101609,regular,39748.26,6,0.9269,0.0731,7146.87,44
C101610,regular,26061.21,6,0.8815,0.1185,4927.2,69
C101611,high_value,194829.62,18,0.9316,0.0684,11618.39,68
C101612,high_value,590104.42,31,0.995,0.005,19131.28,23
C101613,regular,114490.49,12,0.9386,0.0614,10165.03,24
C101614,high_value,1095652.1,46,0.914,0.086,26060.61,64
C101615,regular,125836.79,12,0.9181,0.0819,11421.37,15
C101616,new,14844.79,2,0.6732,0.3268,11025.87,37
C101617,regular,144327.09,26,0.8842,0.1158,6278.23,87
C101618,at_risk,42135.05,11,0.6632,0.3368,5775.32,26
C101619,new,6436.52,4,0.7744,0.2256,2077.99,10
C101620,regular,111578.5,20,0.9153,0.0847,6095.15,18
C101621,regular,410588.72,34,0.7743,0.2257,15596.95,19
C101622,high_value,4019990.69,41,0.9423,0.0577,104047.01,16
C101623,new,4742.83,2,0.7952,0.2048,2982.08,29
C101624,regular,125653.75,21,0.9309,0.0691,6427.4,131
C101625,high_value,5296179.23,66,0.995,0.005,80648.38,50
C101626,regular,195273.83,32,0.9005,0.0995,6776.29,32
C101627,new,39280.4,5,0.7725,0.2275,10169.08,34
C101628,new,4596.75,2,0.7201,0.2799,3191.95,21
C101629,regular,168122.52,22,0.9008,0.0992,8483.53,34
C101630,regular,84088.54,16,0.8532,0.1468,6159.58,85
C101631,high_value,2565103.97,48,0.8768,0.1232,60945.34,37
C101632,regular,92688.52,26,0.8612,0.1388,4139.67,67
C101633,regular,148675.34,19,0.9779,0.0221,8001.93,61
C101634,at_risk,18005.79,5,0.6078,0.3922,5924.67,127
C101635,regular,76091.76,13,0.9199,0.0801,6362.92,61
C101636,regular,301704.24,19,0.8869,0.1131,17904.28,121
C101637,at_risk,273846.91,29,0.5394,0.4606,17505.67,71
C101638,regular,238713.92,25,0.9521,0.0479,10028.68,44
C101639,high_value,618401.77,37,0.8623,0.1377,19383.64,19
C101640,high_value,734344.6,38,0.935,0.065,20667.54,67
C101641,new,4894.56,2,0.7775,0.2225,3147.45,71
C101642,regular,68985.64,16,0.9204,0.0796,4684.63,72
C101643,regular,221403.24,26,0.8773,0.1227,9706.4,2
C101644,new,4393.8,4,0.6973,0.3027,1575.31,25
C101645,regular,228779.28,34,0.874,0.126,7699.29,50
C101646,regular,198971.17,17,0.8763,0.1237,13356.28,27
C101647,high_value,844679.01,48,0.9252,0.0748,19019.97,24
C101648,at_risk,139442.4,39,0.6637,0.3363,5387.53,21
C101649,high_value,1023889.38,58,0.9054,0.0946,19498.01,9
C101650,regular,62983.51,14,0.9235,0.0765,4871.26,48
C101651,regular,112423.63,17,0.9171,0.0829,7210.76,22
C101652,regular,176018.48,30,0.9532,0.0468,6155.22,26
C101653,new,3744.33,4,0.774,0.226,1209.4,32
C101654,at_risk,98530.26,14,0.6556,0.3444,10735.0,53
C101655,regular,66619.52,11,0.9023,0.0977,6712.46,43
C101656,regular,126247.73,34,0.9295,0.0705,3994.6,42
C101657,high_value,1825310.21,30,0.8924,0.1076,68182.29,4
C101658,regular,127080.25,18,0.7913,0.2087,8922.3,68
C101659,new,2503.52,1,0.797,0.203,3141.22,102
C101660,new,10626.09,3,0.7994,0.2006,4430.84,41
C101661,regular,228562.77,30,0.9314,0.0686,8179.92,15
C101662,high_value,1154632.13,47,0.9364,0.0636,26235.82,24
C101663,regular,360556.77,28,0.977,0.023,13179.67,15
C101664,at_risk,65337.97,12,0.5993,0.4007,9085.23,94
C101665,high_value,1270580.81,46,0.9789,0.0211,28215.55,26
C101666,high_value,679821.66,15,0.9868,0.0132,45929.61,42
C101667,regular,178708.32,28,0.9873,0.0127,6464.26,31
C101668,new,6537.67,2,0.7657,0.2343,4268.89,52
C101669,high_value,726853.77,65,0.9306,0.0694,12016.22,18
C101670,regular,139734.44,32,0.8426,0.1574,5182.51,41
C101671,regular,108143.63,11,0.9799,0.0201,10033.35,26
C101672,high_value,1390659.05,46,0.979,0.021,30881.35,74
C101673,new,8195.45,4,0.8004,0.1996,2559.84,4
C101674,high_value,457194.96,28,0.995,0.005,16410.44,28
C101675,at_risk,136990.48,15,0.6346,0.3654,14390.66,70
C101676,high_value,1126959.25,49,0.9014,0.0986,25515.07,64
C101677,regular,87046.16,23,0.9012,0.0988,4199.6,9
C101678,high_value,1035166.9,52,0.9161,0.0839,21729.4,60
C101679,regular,84259.77,8,0.8922,0.1078,11805.24,17
C101680,high_value,1293130.78,65,0.9419,0.0581,21121.85,21
C101681,high_value,507314.77,16,0.9336,0.0664,33962.85,67
C101682,high_value,1124867.12,37,0.8973,0.1027,33881.35,28
C101683,regular,162051.63,14,0.9817,0.0183,11791.34,9
C101684,new,8441.63,3,0.7934,0.2066,3546.39,13
C101685,regular,81752.2,7,0.8999,0.1001,12978.65,37
C101686,regular,188724.97,25,0.9441,0.0559,7996.03,27
C101687,regular,106531.43,23,0.9312,0.0688,4974.02,27
C101688,regular,171901.66,27,0.9224,0.0776,6902.31,51
C101689,regular,82908.46,11,0.9408,0.0592,8011.2,45
C101690,high_value,616332.42,24,0.966,0.034,26583.64,29
C101691,at_risk,108467.56,12,0.6502,0.3498,13902.68,65
C101692,regular,67628.46,15,0.9439,0.0561,4776.58,51
C101693,high_value,1636788.99,46,0.9673,0.0327,36784.4,43
C101694,regular,304485.31,25,0.9001,0.0999,13531.44,24
C101695,regular,253860.71,29,0.9789,0.0211,8942.8,72
C101696,new,4021.26,5,0.7585,0.2415,1060.33,26
C101697,high_value,763935.71,42,0.9776,0.0224,18605.54,28
C101698,at_risk,59989.87,12,0.6386,0.3614,7827.99,96
C101699,high_value,1668750.63,41,0.9326,0.0674,43644.17,18
C101700,at_risk,34104.7,22,0.5836,0.4164,2656.08,17
C101701,at_risk,133018.96,32,0.6041,0.3959,6881.32,29
C101702,regular,109520.81,31,0.8879,0.1121,3979.2,14
C101703,regular,123677.39,8,0.8444,0.1556,18308.82,15
C101704,regular,102670.19,17,0.8807,0.1193,6857.66,94
C101705,at_risk,144729.82,29,0.632,0.368,7896.9,29
C101706,new,19753.67,5,0.837,0.163,4720.3,44
C101707,regular,19976.17,6,0.9349,0.0651,3561.01,10
C101708,high_value,1557957.51,69,0.843,0.157,26783.55,16
C101709,regular,112097.38,29,0.9389,0.0611,4117.16,103
C101710,high_value,945806.83,44,0.9349,0.0651,22992.83,15
C101711,regular,123365.91,9,0.9304,0.0696,14732.9,45
C101712,at_risk,226755.29,38,0.6194,0.3806,9634.47,1
C101713,high_value,682049.8,37,0.9513,0.0487,19376.87,10
C101714,regular,465662.25,29,0.9054,0.0946,17735.07,28
C101715,high_value,453468.97,18,0.959,0.041,26270.03,64
C101716,regular,109909.61,10,0.9705,0.0295,11325.07,35
C101717,regular,73251.45,6,0.9091,0.0909,13429.07,30
C101718,regular,377249.34,31,0.9588,0.0412,12691.6,54
C101719,high_value,2505475.49,30,0.995,0.005,83935.53,41
C101720,new,12594.64,4,0.81,0.19,3887.15,7
C101721,regular,131850.51,18,0.8296,0.1704,8829.57,34
C101722,regular,134637.19,18,0.9602,0.0398,7789.49,24
C101723,regular,186711.81,24,0.8894,0.1106,8747.14,30
C101724,regular,119346.44,13,0.9422,0.0578,9743.6,24
C101725,new,37178.56,4,0.7362,0.2638,12624.54,34
C101726,regular,96285.65,26,0.8567,0.1433,4322.89,46
C101727,high_value,1845019.91,64,0.995,0.005,28973.3,11
C101728,new,12959.23,5,0.7369,0.2631,3517.06,20
C101729,regular,168269.74,18,0.9616,0.0384,9721.88,53
C101730,at_risk,52655.28,17,0.6253,0.3747,4953.18,58
C101731,new,1443.44,1,0.7611,0.2389,1896.53,86
C101732,high_value,597295.24,39,0.958,0.042,15986.99,36
C101733,regular,160481.26,13,0.8515,0.1485,14498.45,19
C101734,high_value,3100963.66,65,0.9594,0.0406,49726.99,20
C101735,high_value,927894.15,44,0.9113,0.0887,23141.71,35
C101736,high_value,1486820.09,45,0.9422,0.0578,35067.15,16
C101737,regular,93872.8,17,0.9516,0.0484,5802.55,82
C101738,regular,30248.79,6,0.9214,0.0786,5471.3,24
C101739,high_value,729850.73,38,0.8933,0.1067,21500.67,74
C101740,regular,112156.31,14,0.9483,0.0517,8447.77,14
C101741,regular,95137.47,23,0.9097,0.0903,4547.1,30
C101742,new,10235.34,4,0.7556,0.2444,3386.49,26
C101743,at_risk,241485.79,22,0.6536,0.3464,16794.09,10
C101744,regular,25589.01,9,0.9025,0.0975,3150.47,28
C101745,regular,94310.34,9,0.8575,0.1425,12219.68,41
C101746,high_value,2716970.23,45,0.995,0.005,60680.52,4
C101747,regular,115294.4,25,0.9092,0.0908,5072.22,49
C101748,regular,107122.96,18,0.9063,0.0937,6566.29,43
C101749,regular,37296.94,9,0.8918,0.1082,4647.05,34
C101750,regular,341126.9,27,0.9631,0.0369,13118.42,56
C101751,regular,257918.74,28,0.8864,0.1136,10392.13,59
C101752,high_value,347460.87,18,0.8905,0.1095,21677.6,160
C101753,high_value,1082727.92,18,0.9295,0.0705,64716.7,9
C101754,regular,38649.82,7,0.9697,0.0303,5693.9,90
C101755,regular,35402.01,11,0.9474,0.0526,3396.88,66
C101756,new,8694.62,4,0.7685,0.2315,2828.35,43
C101757,at_risk,99051.69,18,0.6818,0.3182,8071.14,15
C101758,at_risk,17248.17,6,0.6537,0.3463,4397.86,25
C101759,at_risk,65000.21,18,0.608,0.392,5939.31,22
C101760,regular,77558.36,16,0.9025,0.0975,5370.87,31
C101761,new,3690.21,1,0.7948,0.2052,4642.83,55
C101762,regular,209537.98,27,0.8726,0.1274,8894.08,79
C101763,new,13894.31,5,0.7802,0.2198,3561.72,106
C101764,new,4900.18,4,0.7939,0.2061,1543.11,25
C101765,new,1702.03,2,0.7041,0.2959,1208.68,38
C101766,at_risk,239889.77,14,0.6115,0.3885,28022.12,17
C101767,new,9546.41,3,0.7664,0.2336,4152.26,68
C101768,new,21318.12,3,0.8263,0.1737,8600.22,45
C101769,high_value,605724.43,41,0.877,0.123,16845.85,29
C101770,regular,51502.83,8,0.8928,0.1072,7210.6,9
C101771,high_value,1126176.27,47,0.9383,0.0617,25536.25,39
C101772,regular,190790.27,29,0.9532,0.0468,6901.96,42
C101773,high_value,2793337.03,45,0.958,0.042,64792.84,6
C101774,regular,108534.55,15,0.9908,0.0092,7302.64,12
C101775,regular,83452.37,9,0.9398,0.0602,9866.45,38
C101776,regular,175556.65,31,0.8915,0.1085,6352.06,100
C101777,regular,61327.11,8,0.9208,0.0792,8325.39,73
C101778,regular,30394.04,9,0.8941,0.1059,3777.25,30
C101779,regular,829013.44,33,0.9487,0.0513,26480.8,26
C101780,new,13267.85,5,0.7201,0.2799,3685.25,20
C101781,high_value,1154106.2,38,0.9229,0.0771,32907.26,18
C101782,regular,108654.73,21,0.9305,0.0695,5560.45,28
C101783,new,24796.71,5,0.8352,0.1648,5938.2,120
C101784,regular,112013.66,19,0.8109,0.1891,7270.16,26
C101785,high_value,3227549.02,31,0.995,0.005,104637.67,34
C101786,regular,200531.13,25,0.9037,0.0963,8876.06,12
C101787,regular,102701.1,24,0.8252,0.1748,5185.51,50
C101788,high_value,1131156.57,53,0.8249,0.1751,25872.23,34
C101789,new,24039.39,5,0.7112,0.2888,6760.45,25
C101790,high_value,1590853.39,48,0.9591,0.0409,34555.65,15
C101791,regular,136186.51,23,0.907,0.093,6528.03,19
C101792,regular,36514.31,6,0.9385,0.0615,6484.56,24
C101793,regular,76574.53,22,0.8853,0.1147,3931.74,25
C101794,at_risk,147515.47,21,0.5701,0.4299,12320.78,15
C101795,regular,103248.03,14,0.8914,0.1086,8273.24,31
C101796,regular,69364.55,29,0.9115,0.0885,2624.08,39
C101797,regular,313738.75,20,0.9204,0.0796,17043.89,57
C101798,regular,79126.16,9,0.8745,0.1255,10053.65,97
C101799,regular,272219.32,31,0.9506,0.0494,9237.95,6
C101800,regular,30882.36,14,0.882,0.118,2500.9,44
C101801,regular,47588.44,13,0.8709,0.1291,4203.47,27
C101802,new,12581.39,4,0.7556,0.2444,4162.76,4
C101803,regular,441388.71,33,0.9584,0.0416,13956.45,21
C101804,regular,1613708.56,28,0.904,0.096,63751.0,53
C101805,regular,330571.19,30,0.8787,0.1213,12539.49,48
C101806,new,1693.73,1,0.8217,0.1783,2061.31,37
C101807,regular,285997.86,25,0.995,0.005,11497.4,19
C101808,regular,255259.01,32,0.9194,0.0806,8675.8,81
C101809,new,16600.85,5,0.8355,0.1645,3973.76,13
C101810,regular,35112.53,9,0.9566,0.0434,4078.29,25
C101811,regular,228132.04,23,0.8827,0.1173,11236.28,29
C101812,high_value,1397819.12,17,0.9612,0.0388,85543.88,32
C101813,regular,42324.32,14,0.8523,0.1477,3547.13,134
C101814,high_value,483778.01,39,0.9508,0.0492,13046.76,92
C101815,regular,50070.3,17,0.8818,0.1182,3340.03,47
C101816,high_value,619883.17,54,0.9419,0.0581,12187.79,34
C101817,regular,33925.58,12,0.8763,0.1237,3226.38,34
C101818,regular,109698.47,11,0.8971,0.1029,11116.71,55
